"Subject" "Activity" "Signals" "Mean"
"22" "sitting" "fBodyBodyGyroMag-std()" -0.748109782232323
"22" "sitting" "fBodyBodyGyroJerkMag-std()" -0.870345470454545
"22" "sitting" "tBodyAcc-mean()-X" 0.279241531908081
"22" "sitting" "tBodyAcc-mean()-Y" -0.0168623073762273
"22" "sitting" "tBodyAcc-mean()-Z" -0.108558951083333
"22" "sitting" "tGravityAcc-mean()-X" 0.675242930959596
"22" "sitting" "tGravityAcc-mean()-Y" 0.0235808363131313
"22" "sitting" "tGravityAcc-mean()-Z" 0.236637160405404
"22" "sitting" "tBodyAccJerk-mean()-X" 0.0847162929146465
"22" "sitting" "tBodyAccJerk-mean()-Y" 0.0189573433473737
"22" "sitting" "tBodyAccJerk-mean()-Z" -0.00354166441267677
"22" "sitting" "tBodyGyro-mean()-X" -0.0122820553981818
"22" "sitting" "tBodyGyro-mean()-Y" -0.0909878213994949
"22" "sitting" "tBodyGyro-mean()-Z" 0.0846177356545455
"22" "sitting" "tBodyGyroJerk-mean()-X" -0.106045772136364
"22" "sitting" "tBodyGyroJerk-mean()-Y" -0.0372238262065657
"22" "sitting" "tBodyGyroJerk-mean()-Z" -0.0543623901222222
"22" "sitting" "tBodyAccMag-mean()" -0.597799544011717
"22" "sitting" "tGravityAccMag-mean()" -0.597799544011717
"22" "sitting" "tBodyAccJerkMag-mean()" -0.687293447142929
"22" "sitting" "tBodyGyroMag-mean()" -0.704296113121212
"22" "sitting" "tBodyGyroJerkMag-mean()" -0.838758636363636
"22" "sitting" "fBodyAcc-mean()-X" -0.672665603776768
"22" "sitting" "fBodyAcc-mean()-Y" -0.606166993241414
"22" "sitting" "fBodyAcc-mean()-Z" -0.750810842838384
"22" "sitting" "fBodyAcc-meanFreq()-X" -0.131892357275758
"22" "sitting" "fBodyAcc-meanFreq()-Y" 0.0276203708297475
"22" "sitting" "fBodyAcc-meanFreq()-Z" 0.074279722880303
"22" "sitting" "fBodyAccJerk-mean()-X" -0.680088110645454
"22" "sitting" "fBodyAccJerk-mean()-Y" -0.65888895869697
"22" "sitting" "fBodyAccJerk-mean()-Z" -0.795524533080808
"22" "sitting" "fBodyAccJerk-meanFreq()-X" 0.119210082873737
"22" "sitting" "fBodyAccJerk-meanFreq()-Y" -0.165402424496465
"22" "sitting" "fBodyAccJerk-meanFreq()-Z" -0.0253937444080808
"22" "sitting" "fBodyGyro-mean()-X" -0.700048715979798
"22" "sitting" "fBodyGyro-mean()-Y" -0.844099768484848
"22" "sitting" "fBodyGyro-mean()-Z" -0.712700262257576
"22" "sitting" "fBodyGyro-meanFreq()-X" -0.189229316364141
"22" "sitting" "fBodyGyro-meanFreq()-Y" -0.236699285483182
"22" "sitting" "fBodyGyro-meanFreq()-Z" -0.0496800786486869
"22" "sitting" "fBodyAccMag-mean()" -0.657999241032323
"22" "sitting" "fBodyAccMag-meanFreq()" 0.114660387515515
"22" "sitting" "fBodyBodyAccJerkMag-mean()" -0.667449371934343
"22" "sitting" "fBodyBodyAccJerkMag-meanFreq()" 0.195159519126263
"22" "sitting" "fBodyBodyGyroMag-mean()" -0.781388848888889
"22" "sitting" "fBodyBodyGyroMag-meanFreq()" -0.167128243550505
"22" "sitting" "fBodyBodyGyroJerkMag-mean()" -0.865397185555556
"22" "sitting" "fBodyBodyGyroJerkMag-meanFreq()" 0.117749012725253
"22" "standing" "tBodyAcc-std()-X" -0.408498997088862
"22" "standing" "tBodyAcc-std()-Y" -0.326700060089431
"22" "standing" "tBodyAcc-std()-Z" -0.551943490507317
"22" "standing" "tGravityAcc-std()-X" -0.938572531056911
"22" "standing" "tGravityAcc-std()-Y" -0.945180370293496
"22" "standing" "tGravityAcc-std()-Z" -0.929170545691057
"22" "standing" "tBodyAccJerk-std()-X" -0.456687476
"22" "standing" "tBodyAccJerk-std()-Y" -0.417944389701626
"22" "standing" "tBodyAccJerk-std()-Z" -0.678143433821138
"22" "standing" "tBodyGyro-std()-X" -0.619856056592683
"22" "standing" "tBodyGyro-std()-Y" -0.699934248861789
"22" "standing" "tBodyGyro-std()-Z" -0.547955275764228
"22" "standing" "tBodyGyroJerk-std()-X" -0.625212511333333
"22" "standing" "tBodyGyroJerk-std()-Y" -0.797747537235772
"22" "standing" "tBodyGyroJerk-std()-Z" -0.663925946674797
"22" "standing" "tBodyAccMag-std()" -0.469146190154634
"22" "standing" "tGravityAccMag-std()" -0.469146190154634
"22" "standing" "tBodyAccJerkMag-std()" -0.457667435430488
"22" "standing" "tBodyGyroMag-std()" -0.58616042178374
"22" "standing" "tBodyGyroJerkMag-std()" -0.768258152845528
"22" "standing" "fBodyAcc-std()-X" -0.386658942001626
"22" "standing" "fBodyAcc-std()-Y" -0.358594356956098
"22" "standing" "fBodyAcc-std()-Z" -0.57089997098374
"22" "standing" "fBodyAccJerk-std()-X" -0.479376250713415
"22" "standing" "fBodyAccJerk-std()-Y" -0.436851876529854
"22" "standing" "fBodyAccJerk-std()-Z" -0.705406665853659
"22" "standing" "fBodyGyro-std()-X" -0.645407507130081
"22" "standing" "fBodyGyro-std()-Y" -0.699201260894309
"22" "standing" "fBodyGyro-std()-Z" -0.596342575910569
"22" "standing" "fBodyAccMag-std()" -0.572895500055285
"22" "standing" "fBodyBodyAccJerkMag-std()" -0.468314812693496
"22" "standing" "fBodyBodyGyroMag-std()" -0.621511307308943
"22" "standing" "fBodyBodyGyroJerkMag-std()" -0.779661007398374
"22" "standing" "tBodyAcc-mean()-X" 0.267565895829268
"22" "standing" "tBodyAcc-mean()-Y" -0.016771104312122
"22" "standing" "tBodyAcc-mean()-Z" -0.108849744982114
"22" "standing" "tGravityAcc-mean()-X" 0.503385126178862
"22" "standing" "tGravityAcc-mean()-Y" 0.0442736759186992
"22" "standing" "tGravityAcc-mean()-Z" 0.234681679495935
"22" "standing" "tBodyAccJerk-mean()-X" 0.0700672625147154
"22" "standing" "tBodyAccJerk-mean()-Y" 0.00930099346105691
"22" "standing" "tBodyAccJerk-mean()-Z" -0.0131640140761789
"22" "standing" "tBodyGyro-mean()-X" -0.00112339350162602
"22" "standing" "tBodyGyro-mean()-Y" -0.10137018874878
"22" "standing" "tBodyGyro-mean()-Z" 0.0758043878666667
"22" "standing" "tBodyGyroJerk-mean()-X" -0.114427759866748
"22" "standing" "tBodyGyroJerk-mean()-Y" -0.0404541723047154
"22" "standing" "tBodyGyroJerk-mean()-Z" -0.0644152729899187
"22" "standing" "tBodyAccMag-mean()" -0.353264495414634
"22" "standing" "tGravityAccMag-mean()" -0.353264495414634
"22" "standing" "tBodyAccJerkMag-mean()" -0.484983543582927
"22" "standing" "tBodyGyroMag-mean()" -0.530408052165854
"22" "standing" "tBodyGyroJerkMag-mean()" -0.723727568292683
"22" "standing" "fBodyAcc-mean()-X" -0.469793729799187
"22" "standing" "fBodyAcc-mean()-Y" -0.350425993027642
"22" "standing" "fBodyAcc-mean()-Z" -0.58511773696748
"22" "standing" "fBodyAcc-meanFreq()-X" -0.260134797944057
"22" "standing" "fBodyAcc-meanFreq()-Y" 0.0526188638219512
"22" "standing" "fBodyAcc-meanFreq()-Z" 0.0908512663406504
"22" "standing" "fBodyAccJerk-mean()-X" -0.482177496374797
"22" "standing" "fBodyAccJerk-mean()-Y" -0.438179681174797
"22" "standing" "fBodyAccJerk-mean()-Z" -0.649840836666667
"22" "standing" "fBodyAccJerk-meanFreq()-X" -0.0182142946280488
"22" "standing" "fBodyAccJerk-meanFreq()-Y" -0.19938838128374
"22" "standing" "fBodyAccJerk-meanFreq()-Z" -0.0811784149772358
"22" "standing" "fBodyGyro-mean()-X" -0.54222877499187
"22" "standing" "fBodyGyro-mean()-Y" -0.706565563170732
"22" "standing" "fBodyGyro-mean()-Z" -0.531747806138211
"22" "standing" "fBodyGyro-meanFreq()-X" -0.123747121876179
"22" "standing" "fBodyGyro-meanFreq()-Y" -0.142857751796829
"22" "standing" "fBodyGyro-meanFreq()-Z" -0.0547695470686179
"22" "standing" "fBodyAccMag-mean()" -0.439651188565854
"22" "standing" "fBodyAccMag-meanFreq()" 0.0849529148276423
"22" "standing" "fBodyBodyAccJerkMag-mean()" -0.453431441817886
"22" "standing" "fBodyBodyAccJerkMag-meanFreq()" 0.108455184837398
"22" "standing" "fBodyBodyGyroMag-mean()" -0.642492204065041
"22" "standing" "fBodyBodyGyroMag-meanFreq()" -0.0744484883813008
"22" "standing" "fBodyBodyGyroJerkMag-mean()" -0.773520124878049
"22" "standing" "fBodyBodyGyroJerkMag-meanFreq()" 0.122476719195122
"23" "standing" "tBodyAcc-std()-X" -0.622594039757258
"23" "standing" "tBodyAcc-std()-Y" -0.532078546615699
"23" "standing" "tBodyAcc-std()-Z" -0.450557203409946
"23" "standing" "tGravityAcc-std()-X" -0.964393040295699
"23" "standing" "tGravityAcc-std()-Y" -0.960318907096774
"23" "standing" "tGravityAcc-std()-Z" -0.934236146612903
"23" "standing" "tBodyAccJerk-std()-X" -0.608183751830914
"23" "standing" "tBodyAccJerk-std()-Y" -0.61898123051828
"23" "standing" "tBodyAccJerk-std()-Z" -0.603048769571532
"23" "standing" "tBodyGyro-std()-X" -0.755738625241935
"23" "standing" "tBodyGyro-std()-Y" -0.500338191139785
"23" "standing" "tBodyGyro-std()-Z" -0.609683451821774
"23" "standing" "tBodyGyroJerk-std()-X" -0.728692138333333
"23" "standing" "tBodyGyroJerk-std()-Y" -0.546043593651882
"23" "standing" "tBodyGyroJerk-std()-Z" -0.740518145887097
"23" "standing" "tBodyAccMag-std()" -0.56557562579215
"23" "standing" "tGravityAccMag-std()" -0.56557562579215
"23" "standing" "tBodyAccJerkMag-std()" -0.55872531418629
"23" "standing" "tBodyGyroMag-std()" -0.541949073660753
"23" "standing" "tBodyGyroJerkMag-std()" -0.573942888021613
"23" "standing" "fBodyAcc-std()-X" -0.633839114436559
"23" "standing" "fBodyAcc-std()-Y" -0.554471679592177
"23" "standing" "fBodyAcc-std()-Z" -0.474767543716048
"23" "standing" "fBodyAccJerk-std()-X" -0.635054351475538
"23" "standing" "fBodyAccJerk-std()-Y" -0.636977610060753
"23" "standing" "fBodyAccJerk-std()-Z" -0.627540367652688
"23" "standing" "fBodyGyro-std()-X" -0.779197054064516
"23" "standing" "fBodyGyro-std()-Y" -0.50785054741371
"23" "standing" "fBodyGyro-std()-Z" -0.644131036807258
"23" "standing" "fBodyAccMag-std()" -0.657048917971505
"23" "standing" "fBodyBodyAccJerkMag-std()" -0.583832309145968
"23" "standing" "fBodyBodyGyroMag-std()" -0.632288527203763
"23" "standing" "fBodyBodyGyroJerkMag-std()" -0.593735302105376
"23" "standing" "tBodyAcc-mean()-X" 0.273493254730108
"23" "standing" "tBodyAcc-mean()-Y" -0.019589258786828
"23" "standing" "tBodyAcc-mean()-Z" -0.109093982385242
"23" "standing" "tGravityAcc-mean()-X" 0.662324737580645
"23" "standing" "tGravityAcc-mean()-Y" 0.0146209197354839
"23" "standing" "tGravityAcc-mean()-Z" 0.0518662466372043
"23" "standing" "tBodyAccJerk-mean()-X" 0.0778588215843817
"23" "standing" "tBodyAccJerk-mean()-Y" 0.0200470964972984
"23" "standing" "tBodyAccJerk-mean()-Z" -0.000717680881887096
"23" "standing" "tBodyGyro-mean()-X" -0.0220890418013172
"23" "standing" "tBodyGyro-mean()-Y" -0.0825972963754032
"23" "standing" "tBodyGyro-mean()-Z" 0.074694942324328
"23" "standing" "tBodyGyroJerk-mean()-X" -0.0966990737225806
"23" "standing" "tBodyGyroJerk-mean()-Y" -0.0432722741798387
"23" "standing" "tBodyGyroJerk-mean()-Z" -0.0621959093526344
"23" "standing" "tBodyAccMag-mean()" -0.532754757205108
"23" "standing" "tGravityAccMag-mean()" -0.532754757205108
"23" "standing" "tBodyAccJerkMag-mean()" -0.58640067170914
"23" "standing" "tBodyGyroMag-mean()" -0.544207964433387
"23" "standing" "tBodyGyroJerkMag-mean()" -0.623412641977151
"23" "standing" "fBodyAcc-mean()-X" -0.599080886430645
"23" "standing" "fBodyAcc-mean()-Y" -0.548483208943548
"23" "standing" "fBodyAcc-mean()-Z" -0.49021281618414
"23" "standing" "fBodyAcc-meanFreq()-X" -0.20872442068086
"23" "standing" "fBodyAcc-meanFreq()-Y" 0.0297877248998253
"23" "standing" "fBodyAcc-meanFreq()-Z" 0.0899843792518548
"23" "standing" "fBodyAccJerk-mean()-X" -0.617521836605645
"23" "standing" "fBodyAccJerk-mean()-Y" -0.628231338392742
"23" "standing" "fBodyAccJerk-mean()-Z" -0.578870810235484
"23" "standing" "fBodyAccJerk-meanFreq()-X" 0.0173580639424731
"23" "standing" "fBodyAccJerk-meanFreq()-Y" -0.124670179855
"23" "standing" "fBodyAccJerk-meanFreq()-Z" -0.112528879362903
"23" "standing" "fBodyGyro-mean()-X" -0.685136501518817
"23" "standing" "fBodyGyro-mean()-Y" -0.497783811010484
"23" "standing" "fBodyGyro-mean()-Z" -0.617685416736559
"23" "standing" "fBodyGyro-meanFreq()-X" -0.0251692798377688
"23" "standing" "fBodyGyro-meanFreq()-Y" -0.0592724696043011
"23" "standing" "fBodyGyro-meanFreq()-Z" -0.0229424899271505
"23" "standing" "fBodyAccMag-mean()" -0.529029284118011
"23" "standing" "fBodyAccMag-meanFreq()" 0.11533518491586
"23" "standing" "fBodyBodyAccJerkMag-mean()" -0.542663319457527
"23" "standing" "fBodyBodyAccJerkMag-meanFreq()" 0.202553279152177
"23" "standing" "fBodyBodyGyroMag-mean()" -0.534657191683602
"23" "standing" "fBodyBodyGyroMag-meanFreq()" 0.154723197790323
"23" "standing" "fBodyBodyGyroJerkMag-mean()" -0.584111049810215
"23" "standing" "fBodyBodyGyroJerkMag-meanFreq()" 0.169185024505108
"24" "laying" "tBodyAcc-std()-X" -0.675459176298425
"24" "laying" "tBodyAcc-std()-Y" -0.582490655185302
"24" "laying" "tBodyAcc-std()-Z" -0.636497458900262
"24" "laying" "tGravityAcc-std()-X" -0.975329699658793
"24" "laying" "tGravityAcc-std()-Y" -0.96089816664042
"24" "laying" "tGravityAcc-std()-Z" -0.955724566194226
"24" "laying" "tBodyAccJerk-std()-X" -0.74030054488189
"24" "laying" "tBodyAccJerk-std()-Y" -0.685979796261942
"24" "laying" "tBodyAccJerk-std()-Z" -0.736374232574803
"24" "laying" "tBodyGyro-std()-X" -0.776199049939633
"24" "laying" "tBodyGyro-std()-Y" -0.763365457296588
"24" "laying" "tBodyGyro-std()-Z" -0.708251676335958
"24" "laying" "tBodyGyroJerk-std()-X" -0.764490030609974
"24" "laying" "tBodyGyroJerk-std()-Y" -0.792718702440945
"24" "laying" "tBodyGyroJerk-std()-Z" -0.796816516614173
"24" "laying" "tBodyAccMag-std()" -0.650862147810236
"24" "laying" "tGravityAccMag-std()" -0.650862147810236
"24" "laying" "tBodyAccJerkMag-std()" -0.689391189346457
"24" "laying" "tBodyGyroMag-std()" -0.742983126606299
"24" "laying" "tBodyGyroJerkMag-std()" -0.788997850813648
"24" "laying" "fBodyAcc-std()-X" -0.664356691751496
"24" "laying" "fBodyAcc-std()-Y" -0.594676790059055
"24" "laying" "fBodyAcc-std()-Z" -0.655360521446194
"24" "laying" "fBodyAccJerk-std()-X" -0.751378154304462
"24" "laying" "fBodyAccJerk-std()-Y" -0.688280461860892
"24" "laying" "fBodyAccJerk-std()-Z" -0.751628687821522
"24" "laying" "fBodyGyro-std()-X" -0.794063529133858
"24" "laying" "fBodyGyro-std()-Y" -0.771969808976378
"24" "laying" "fBodyGyro-std()-Z" -0.735749934304462
"24" "laying" "fBodyAccMag-std()" -0.705928425819685
"24" "laying" "fBodyBodyAccJerkMag-std()" -0.682447145993307
"24" "laying" "fBodyBodyGyroMag-std()" -0.782076276167979
"24" "laying" "fBodyBodyGyroJerkMag-std()" -0.796157264514436
"24" "laying" "tBodyAcc-mean()-X" 0.276767046391076
"24" "laying" "tBodyAcc-mean()-Y" -0.0176822460103885
"24" "laying" "tBodyAcc-mean()-Z" -0.107914503687664
"24" "laying" "tGravityAcc-mean()-X" 0.69498126808399
"24" "laying" "tGravityAcc-mean()-Y" 0.0729509702152231
"24" "laying" "tGravityAcc-mean()-Z" 0.0623227714146982
"24" "laying" "tBodyAccJerk-mean()-X" 0.0784735003467192
"24" "laying" "tBodyAccJerk-mean()-Y" 0.00396900308574016
"24" "laying" "tBodyAccJerk-mean()-Z" -0.00700960558805774
"24" "laying" "tBodyGyro-mean()-X" -0.0212578096847769
"24" "laying" "tBodyGyro-mean()-Y" -0.0782440202677165
"24" "laying" "tBodyGyro-mean()-Z" 0.0841740375981627
"24" "laying" "tBodyGyroJerk-mean()-X" -0.0998294248142257
"24" "laying" "tBodyGyroJerk-mean()-Y" -0.0390749421383202
"24" "laying" "tBodyGyroJerk-mean()-Z" -0.0552987683401575
"24" "laying" "tBodyAccMag-mean()" -0.620032665162467
"24" "laying" "tGravityAccMag-mean()" -0.620032665162467
"24" "laying" "tBodyAccJerkMag-mean()" -0.713667423769029
"24" "laying" "tBodyGyroMag-mean()" -0.682447212750656
"24" "laying" "tBodyGyroJerkMag-mean()" -0.791646550787402
"24" "laying" "fBodyAcc-mean()-X" -0.707613779580052
"24" "laying" "fBodyAcc-mean()-Y" -0.611509042586877
"24" "laying" "fBodyAcc-mean()-Z" -0.65585899482231
"24" "laying" "fBodyAcc-meanFreq()-X" -0.263352298517585
"24" "laying" "fBodyAcc-meanFreq()-Y" -0.0176079240963255
"24" "laying" "fBodyAcc-meanFreq()-Z" 0.0812580797481102
"24" "laying" "fBodyAccJerk-mean()-X" -0.752245372493438
"24" "laying" "fBodyAccJerk-mean()-Y" -0.703641614506562
"24" "laying" "fBodyAccJerk-mean()-Z" -0.719655747391076
"24" "laying" "fBodyAccJerk-meanFreq()-X" -0.0570423475325459
"24" "laying" "fBodyAccJerk-meanFreq()-Y" -0.23113163252252
"24" "laying" "fBodyAccJerk-meanFreq()-Z" -0.13977119240315
"24" "laying" "fBodyGyro-mean()-X" -0.722607377748032
"24" "laying" "fBodyGyro-mean()-Y" -0.753710479580053
"24" "laying" "fBodyGyro-mean()-Z" -0.70948857687664
"24" "laying" "fBodyGyro-meanFreq()-X" -0.0501078590267979
"24" "laying" "fBodyGyro-meanFreq()-Y" -0.0975347609866142
"24" "laying" "fBodyGyro-meanFreq()-Z" -0.0556407394121785
"24" "laying" "fBodyAccMag-mean()" -0.650121872273806
"24" "laying" "fBodyAccMag-meanFreq()" 0.0236300571840945
"24" "laying" "fBodyBodyAccJerkMag-mean()" -0.696845583388451
"24" "laying" "fBodyBodyAccJerkMag-meanFreq()" 0.198422013108136
"24" "laying" "fBodyBodyGyroMag-mean()" -0.754131617480315
"24" "laying" "fBodyBodyGyroMag-meanFreq()" 0.0194486014291864
"24" "laying" "fBodyBodyGyroJerkMag-mean()" -0.795019165380577
"24" "laying" "fBodyBodyGyroJerkMag-meanFreq()" 0.161739608926982
"25" "standing" "tBodyAcc-std()-X" -0.716264537547677
"25" "standing" "tBodyAcc-std()-Y" -0.531421035602689
"25" "standing" "tBodyAcc-std()-Z" -0.64709556105868
"25" "standing" "tGravityAcc-std()-X" -0.950017091344743
"25" "standing" "tGravityAcc-std()-Y" -0.901088770963325
"25" "standing" "tGravityAcc-std()-Z" -0.880682330706602
"25" "standing" "tBodyAccJerk-std()-X" -0.79682335007335
"25" "standing" "tBodyAccJerk-std()-Y" -0.722502919364303
"25" "standing" "tBodyAccJerk-std()-Z" -0.860669382640587
"25" "standing" "tBodyGyro-std()-X" -0.683131970775061
"25" "standing" "tBodyGyro-std()-Y" -0.752261013276284
"25" "standing" "tBodyGyro-std()-Z" -0.74741022
"25" "standing" "tBodyGyroJerk-std()-X" -0.768682473178484
"25" "standing" "tBodyGyroJerk-std()-Y" -0.902628080757946
"25" "standing" "tBodyGyroJerk-std()-Z" -0.831848667286064
"25" "standing" "tBodyAccMag-std()" -0.659015505611247
"25" "standing" "tGravityAccMag-std()" -0.659015505611247
"25" "standing" "tBodyAccJerkMag-std()" -0.780451867848411
"25" "standing" "tBodyGyroMag-std()" -0.68515279467066
"25" "standing" "tBodyGyroJerkMag-std()" -0.872776184449878
"25" "standing" "fBodyAcc-std()-X" -0.705223686579951
"25" "standing" "fBodyAcc-std()-Y" -0.529064652290954
"25" "standing" "fBodyAcc-std()-Z" -0.630224637674572
"25" "standing" "fBodyAccJerk-std()-X" -0.807712525721271
"25" "standing" "fBodyAccJerk-std()-Y" -0.721707668572127
"25" "standing" "fBodyAccJerk-std()-Z" -0.870541516210269
"25" "standing" "fBodyGyro-std()-X" -0.690398481943765
"25" "standing" "fBodyGyro-std()-Y" -0.723584437530562
"25" "standing" "fBodyGyro-std()-Z" -0.771208929095355
"25" "standing" "fBodyAccMag-std()" -0.695367928718826
"25" "standing" "fBodyBodyAccJerkMag-std()" -0.783547229755501
"25" "standing" "fBodyBodyGyroMag-std()" -0.697213120366748
"25" "standing" "fBodyBodyGyroJerkMag-std()" -0.877714953691932
"25" "standing" "tBodyAcc-mean()-X" 0.275301467772127
"25" "standing" "tBodyAcc-mean()-Y" -0.0193221769314914
"25" "standing" "tBodyAcc-mean()-Z" -0.10962903098044
"25" "standing" "tGravityAcc-mean()-X" 0.672386622127139
"25" "standing" "tGravityAcc-mean()-Y" 0.0471601427530562
"25" "standing" "tGravityAcc-mean()-Z" 0.239226040930391
"25" "standing" "tBodyAccJerk-mean()-X" 0.0817657442063814
"25" "standing" "tBodyAccJerk-mean()-Y" 0.00638633884442543
"25" "standing" "tBodyAccJerk-mean()-Z" -0.010346171499489
"25" "standing" "tBodyGyro-mean()-X" -0.00298151164792176
"25" "standing" "tBodyGyro-mean()-Y" -0.083900354157824
"25" "standing" "tBodyGyro-mean()-Z" 0.0993606079900489
"25" "standing" "tBodyGyroJerk-mean()-X" -0.108263884562298
"25" "standing" "tBodyGyroJerk-mean()-Y" -0.0389884753435208
"25" "standing" "tBodyGyroJerk-mean()-Z" -0.0555782223647433
"25" "standing" "tBodyAccMag-mean()" -0.583377749713936
"25" "standing" "tGravityAccMag-mean()" -0.583377749713936
"25" "standing" "tBodyAccJerkMag-mean()" -0.783445354474328
"25" "standing" "tBodyGyroMag-mean()" -0.625733064258924
"25" "standing" "tBodyGyroJerkMag-mean()" -0.849630706259169
"25" "standing" "fBodyAcc-mean()-X" -0.748416509682152
"25" "standing" "fBodyAcc-mean()-Y" -0.600027697242054
"25" "standing" "fBodyAcc-mean()-Z" -0.738509947579462
"25" "standing" "fBodyAcc-meanFreq()-X" -0.306657190525183
"25" "standing" "fBodyAcc-meanFreq()-Y" -0.108650116189389
"25" "standing" "fBodyAcc-meanFreq()-Z" -0.0744502098628851
"25" "standing" "fBodyAccJerk-mean()-X" -0.804144642836186
"25" "standing" "fBodyAccJerk-mean()-Y" -0.740570312249389
"25" "standing" "fBodyAccJerk-mean()-Z" -0.849504849486553
"25" "standing" "fBodyAccJerk-meanFreq()-X" -0.110793009529829
"25" "standing" "fBodyAccJerk-meanFreq()-Y" -0.347751351072054
"25" "standing" "fBodyAccJerk-meanFreq()-Z" -0.235707422494548
"25" "standing" "fBodyGyro-mean()-X" -0.672197763601467
"25" "standing" "fBodyGyro-mean()-Y" -0.81313379207824
"25" "standing" "fBodyGyro-mean()-Z" -0.746832213594132
"25" "standing" "fBodyGyro-meanFreq()-X" -0.207601176327873
"25" "standing" "fBodyGyro-meanFreq()-Y" -0.349146931885306
"25" "standing" "fBodyGyro-meanFreq()-Z" -0.135139739853178
"25" "standing" "fBodyAccMag-mean()" -0.69501971
"25" "standing" "fBodyAccMag-meanFreq()" -0.0426423613907335
"25" "standing" "fBodyBodyAccJerkMag-mean()" -0.779190075892421
"25" "standing" "fBodyBodyAccJerkMag-meanFreq()" 0.168222731255721
"25" "standing" "fBodyBodyGyroMag-mean()" -0.754236109755501
"25" "standing" "fBodyBodyGyroMag-meanFreq()" -0.220820330447482
"25" "standing" "fBodyBodyGyroJerkMag-mean()" -0.875970674743276
"25" "standing" "fBodyBodyGyroJerkMag-meanFreq()" 0.0471482866507579
"26" "standing" "tBodyAcc-std()-X" -0.623101031168367
"26" "standing" "tBodyAcc-std()-Y" -0.585967142418112
"26" "standing" "tBodyAcc-std()-Z" -0.70498062744898
"26" "standing" "tGravityAcc-std()-X" -0.96781789994898
"26" "standing" "tGravityAcc-std()-Y" -0.959713562227041
"26" "standing" "tGravityAcc-std()-Z" -0.955643363545918
"26" "standing" "tBodyAccJerk-std()-X" -0.682815652993112
"26" "standing" "tBodyAccJerk-std()-Y" -0.678386582086227
"26" "standing" "tBodyAccJerk-std()-Z" -0.778349460841837
"26" "standing" "tBodyGyro-std()-X" -0.766673970339286
"26" "standing" "tBodyGyro-std()-Y" -0.800675471045918
"26" "standing" "tBodyGyro-std()-Z" -0.703347205619898
"26" "standing" "tBodyGyroJerk-std()-X" -0.732321370690816
"26" "standing" "tBodyGyroJerk-std()-Y" -0.836112175331633
"26" "standing" "tBodyGyroJerk-std()-Z" -0.773101524821429
"26" "standing" "tBodyAccMag-std()" -0.620355788665816
"26" "standing" "tGravityAccMag-std()" -0.620355788665816
"26" "standing" "tBodyAccJerkMag-std()" -0.677426336392347
"26" "standing" "tBodyGyroMag-std()" -0.751833690215051
"26" "standing" "tBodyGyroJerkMag-std()" -0.818279112908163
"26" "standing" "fBodyAcc-std()-X" -0.61349959767602
"26" "standing" "fBodyAcc-std()-Y" -0.600274809826275
"26" "standing" "fBodyAcc-std()-Z" -0.718490475765306
"26" "standing" "fBodyAccJerk-std()-X" -0.694314518927551
"26" "standing" "fBodyAccJerk-std()-Y" -0.6803580612
"26" "standing" "fBodyAccJerk-std()-Z" -0.78604912494898
"26" "standing" "fBodyGyro-std()-X" -0.78740310059949
"26" "standing" "fBodyGyro-std()-Y" -0.803635337372449
"26" "standing" "fBodyGyro-std()-Z" -0.735942384438775
"26" "standing" "fBodyAccMag-std()" -0.673917799546684
"26" "standing" "fBodyBodyAccJerkMag-std()" -0.678025758312755
"26" "standing" "fBodyBodyGyroMag-std()" -0.782624320831633
"26" "standing" "fBodyBodyGyroJerkMag-std()" -0.823991408418367
"26" "standing" "tBodyAcc-mean()-X" 0.2730365808625
"26" "standing" "tBodyAcc-mean()-Y" -0.0161687277463495
"26" "standing" "tBodyAcc-mean()-Z" -0.107637894928571
"26" "standing" "tGravityAcc-mean()-X" 0.615123534668367
"26" "standing" "tGravityAcc-mean()-Y" 0.10870478277551
"26" "standing" "tGravityAcc-mean()-Z" 0.234107010472449
"26" "standing" "tBodyAccJerk-mean()-X" 0.0808743261341837
"26" "standing" "tBodyAccJerk-mean()-Y" 0.00767709978181122
"26" "standing" "tBodyAccJerk-mean()-Z" -0.00724891943768878
"26" "standing" "tBodyGyro-mean()-X" -0.020659932105102
"26" "standing" "tBodyGyro-mean()-Y" -0.0827415060904082
"26" "standing" "tBodyGyro-mean()-Z" 0.0917853294044643
"26" "standing" "tBodyGyroJerk-mean()-X" -0.0988125627461224
"26" "standing" "tBodyGyroJerk-mean()-Y" -0.040476400288852
"26" "standing" "tBodyGyroJerk-mean()-Z" -0.0558282743354031
"26" "standing" "tBodyAccMag-mean()" -0.600932264175765
"26" "standing" "tGravityAccMag-mean()" -0.600932264175765
"26" "standing" "tBodyAccJerkMag-mean()" -0.694917859209184
"26" "standing" "tBodyGyroMag-mean()" -0.694597662936224
"26" "standing" "tBodyGyroJerkMag-mean()" -0.798325916709184
"26" "standing" "fBodyAcc-mean()-X" -0.65109030186199
"26" "standing" "fBodyAcc-mean()-Y" -0.610425833240306
"26" "standing" "fBodyAcc-mean()-Z" -0.724046087155612
"26" "standing" "fBodyAcc-meanFreq()-X" -0.222545825808673
"26" "standing" "fBodyAcc-meanFreq()-Y" 0.0360382137913265
"26" "standing" "fBodyAcc-meanFreq()-Z" 0.142429401875406
